id,device_id,product_name,product_sku,category_name,amount,status,card_number,cvv,created_at,happened_at
555,38.0,feugiat tellus,v3770009015028,urna,521.0,cancelled,647622 837637 8263,986.0,2022-10-10 09:42:04,2022-07-11 11:25:50
556,195.0,metus. Vivamus,3770009015172.0,Curabitur,264.0,refused,6767 8672 8723 6744,438.0,2022-11-16 10:34:41,2022-05-22 04:48:01
557,186.0,Etiam bibendum,3770009015052.0,Vivamus,811.0,accepted,368734845163248.0,650.0,2022-10-26 02:28:31,2022-02-25 09:32:31
558,183.0,Vestibulum accumsan,3770009015045.0,ultrices,725.0,accepted,4175 0068 8564 6444,932.0,2022-12-19 06:29:28,2022-03-06 08:04:19
559,21.0,lobortis risus.,v3770009015028,dui.,622.0,accepted,305652285329952.0,124.0,2022-10-30 07:41:54,2022-05-23 10:43:13
560,59.0,purus ac,3770009015048.0,adipiscing,240.0,refused,517843 3882677387,810.0,2022-11-24 07:10:34,2022-04-09 10:10:49
561,90.0,magna tellus,3770009015046.0,vel,140.0,accepted,376757578337234.0,692.0,2022-12-14 06:15:30,2023-01-28 10:40:21
562,161.0,eu nulla,3770009015048.0,Vivamus,752.0,refused,369488779855720.0,394.0,2022-11-03 07:38:50,2022-05-31 01:06:33
563,26.0,Cras vulputate,3770009015042.0,"auctor,",735.0,refused,490331 48 3439 3296 353,597.0,2022-11-22 06:59:40,2022-02-23 04:12:37
564,163.0,"sodales purus,",v3770009015028,parturient,953.0,accepted,3426 843446 99682,510.0,2023-02-11 11:44:11,2023-02-01 11:46:15
565,173.0,risus quis,3770009015073.0,semper,801.0,accepted,6767135449345377,666.0,2022-11-22 09:53:48,2022-12-13 07:37:21
566,134.0,urna et,3770009015004.0,nulla,741.0,refused,575892787297233.0,525.0,2023-01-19 03:18:36,2022-05-22 01:14:19
567,12.0,"elit, dictum",3770009015048.0,magnis,837.0,cancelled,362286427667233.0,586.0,2023-03-01 06:33:13,2021-12-05 06:49:34
568,169.0,"aliquet nec,",3770009015052.0,nisi,499.0,accepted,363237425228469.0,402.0,2022-12-24 12:05:51,2021-12-23 01:23:37
569,189.0,ultricies sem,3770009015051.0,accumsan,435.0,cancelled,366228376399646.0,342.0,2022-12-25 07:24:49,2023-02-17 01:20:02
570,169.0,id magna,3770009015052.0,quis,487.0,refused,3048 372735 74344,415.0,2023-01-14 03:16:54,2021-11-06 11:12:41
571,130.0,tellus non,3770009015047.0,"non,",899.0,refused,4556 3846 8545 2225,433.0,2023-02-26 09:55:43,2022-08-28 08:47:50
572,80.0,Maecenas libero,3770009015043.0,fermentum,23.0,accepted,490 55267 53823 590,281.0,2023-02-14 12:56:35,2022-01-21 02:33:48
573,41.0,"pede, nonummy",3770009015048.0,mattis,626.0,cancelled,5147 6386 1428 3753,728.0,2022-11-27 02:01:53,2022-10-03 06:16:32
574,187.0,Integer in,3770009015235.0,lectus,44.0,cancelled,3479 425732 42227,784.0,2022-10-20 09:41:16,2022-10-10 03:31:11
575,179.0,"elementum at,",3770009015073.0,enim,710.0,cancelled,6334 5726 4762 2120,803.0,2022-12-01 07:40:28,2023-02-09 12:52:26
576,94.0,odio. Aliquam,3770009015004.0,mauris.,773.0,cancelled,214995332359897.0,555.0,2022-12-06 07:20:29,2022-04-04 11:46:24
577,15.0,ultrices posuere,3770009015050.0,ipsum.,415.0,refused,304392631438287.0,835.0,2022-12-20 04:19:42,2021-11-14 10:52:23
578,86.0,Nulla facilisis.,3770009015042.0,tincidunt,331.0,accepted,4916 545 65 4193,686.0,2022-10-31 11:21:55,2021-10-11 07:38:17
579,130.0,gravida. Aliquam,3770009015234.0,lorem,471.0,cancelled,361239528134232.0,587.0,2022-11-21 07:32:04,2022-09-22 02:53:32
580,7.0,nisl. Quisque,3770009015048.0,"suscipit,",355.0,refused,3426 353537 85671,268.0,2022-12-26 02:28:56,2022-01-15 12:16:06
581,68.0,mattis velit,3770009015050.0,luctus,251.0,accepted,676242484723.0,342.0,2022-10-07 12:31:14,2023-01-23 03:31:43
582,69.0,"id, mollis",3770009015051.0,arcu.,197.0,accepted,3035 918455 64553,221.0,2022-11-28 08:06:57,2021-11-26 07:59:54
583,2.0,lobortis ultrices.,3770009015047.0,"scelerisque,",77.0,accepted,6011 2585 3286 3454,613.0,2023-02-24 05:13:32,2022-02-22 02:25:14
584,146.0,tempor bibendum.,3770009015051.0,Morbi,381.0,accepted,5335297976688653,247.0,2023-01-25 05:36:43,2022-08-01 12:25:34
585,51.0,ut dolor,3770009015043.0,Fusce,918.0,cancelled,491 38962 94523 532,953.0,2022-12-28 07:34:30,2021-11-22 09:21:24
586,15.0,nisi a,3770009015047.0,interdum.,667.0,accepted,675973 87 7837 4659 580,306.0,2023-02-17 12:43:27,2023-02-25 01:07:35
587,81.0,mauris ut,3770009015004.0,"vitae,",168.0,cancelled,67717544387554443,879.0,2023-01-16 02:44:17,2022-10-25 11:09:38
588,178.0,molestie tortor,3770009015074.0,eu,126.0,refused,2014 978778 93476,928.0,2023-02-03 06:54:41,2021-12-04 08:59:36
589,99.0,molestie orci,3770009015042.0,non,693.0,accepted,633479 5221661632,658.0,2023-01-17 11:56:40,2022-03-16 02:47:52
590,93.0,at risus.,3770009015235.0,placerat,10.0,accepted,361457883987263.0,806.0,2023-01-18 04:34:44,2022-08-18 02:28:09
591,17.0,Maecenas malesuada,3770009015048.0,convallis,145.0,cancelled,574568553676.0,517.0,2022-10-19 10:03:20,2022-07-24 02:30:30
592,105.0,orci lobortis,3770009015004.0,sem.,993.0,cancelled,448526 584314 8548,901.0,2023-01-07 07:47:52,2022-06-08 11:11:37
593,106.0,facilisis. Suspendisse,3770009015046.0,a,776.0,cancelled,584 95283 17469 372,270.0,2022-11-22 05:24:30,2022-07-24 10:56:33
594,9.0,ipsum. Phasellus,3770009015048.0,lorem,285.0,refused,6334 8736 6264 7525,955.0,2022-11-29 03:54:20,2022-09-09 10:46:16
595,186.0,Donec egestas.,v3770009015028,primis,293.0,cancelled,649276 888873 6458,187.0,2022-11-18 04:59:34,2023-01-15 08:34:13
596,43.0,at augue,3770009015004.0,elit.,580.0,accepted,4532763722545.0,268.0,2022-10-10 03:04:34,2022-10-17 02:30:28
597,7.0,Phasellus dapibus,3770009015045.0,Proin,99.0,cancelled,4844 3528 8823 6481,849.0,2023-01-29 12:04:16,2021-11-12 09:04:11
598,119.0,"et, eros.",3770009015234.0,"tempor,",337.0,accepted,450 87554 28777 698,303.0,2022-12-07 01:30:06,2022-05-07 05:01:33
599,148.0,consectetuer mauris,3770009015004.0,semper,691.0,cancelled,492987 1723424976,445.0,2022-11-01 07:59:21,2022-09-19 10:56:21
600,198.0,Phasellus libero,3770009015049.0,posuere,888.0,accepted,4916374713569517,778.0,2022-12-30 08:05:53,2022-01-02 09:58:01
601,83.0,dignissim lacus.,3770009015042.0,"non,",427.0,cancelled,676724 67 8697 7328 998,622.0,2023-02-21 04:33:13,2022-10-01 02:22:24
602,52.0,sem semper,3770009015051.0,nulla,314.0,accepted,305417624936317.0,488.0,2023-02-26 03:04:44,2023-01-14 09:15:16
603,92.0,nec tellus.,3770009015172.0,ad,795.0,cancelled,3625 363264 38155,499.0,2023-02-28 12:37:15,2021-12-12 01:22:44
604,110.0,nunc interdum,3770009015050.0,Aenean,141.0,cancelled,3646 588326 69582,326.0,2022-11-28 12:10:18,2022-07-30 02:35:37
605,18.0,Duis risus,3770009015004.0,aliquet.,496.0,cancelled,67622332578371858,366.0,2023-01-12 09:24:20,2022-12-31 06:52:00
606,151.0,sit amet,3770009015050.0,et,164.0,refused,633472 42 3834 7445 698,270.0,2023-02-10 07:06:33,2022-08-16 08:34:55
607,87.0,risus. Morbi,v3770009015028,nonummy,496.0,refused,491337 2656465852,351.0,2023-01-29 02:29:57,2022-01-10 01:26:36
608,91.0,"tempus, lorem",3770009015051.0,semper,578.0,cancelled,5612 455 52 8283,411.0,2023-01-20 05:49:44,2021-10-05 05:16:51
609,179.0,faucibus orci,3770009015233.0,lobortis,872.0,accepted,201483532296768.0,986.0,2022-12-23 06:02:54,2021-11-28 07:51:47
610,121.0,metus vitae,3770009015043.0,nunc.,895.0,cancelled,6011 7872 7898 9255,405.0,2022-12-21 11:55:43,2022-02-22 01:25:54
611,34.0,sit amet,3770009015044.0,dolor.,453.0,refused,471 62583 87872 467,972.0,2023-01-16 06:24:09,2022-03-08 10:10:38
612,94.0,Proin sed,3770009015046.0,nunc,908.0,cancelled,519556 915127 6432,576.0,2022-11-03 05:18:23,2022-07-08 06:53:29
613,18.0,eu nibh,3770009015051.0,fringilla,468.0,refused,503863246194623.0,664.0,2023-02-03 05:30:34,2022-10-23 12:32:36
614,74.0,arcu. Curabitur,3770009015234.0,sodales,728.0,refused,633 45235 14517 638,755.0,2023-01-03 04:28:03,2022-11-09 09:39:42
615,177.0,"lobortis, nisi",3770009015047.0,Pellentesque,393.0,refused,214956264152353.0,711.0,2022-11-04 10:10:21,2021-12-07 08:11:50
616,32.0,et nunc.,3770009015004.0,hymenaeos.,142.0,accepted,647 72171 25755 631,250.0,2022-11-09 01:38:53,2021-12-05 01:23:21
617,192.0,amet nulla.,3770009015233.0,"scelerisque,",958.0,accepted,4844633756222368,522.0,2023-01-27 03:56:19,2022-04-08 08:01:50
618,3.0,ante dictum,3770009015047.0,magnis,661.0,cancelled,4556475574852846,933.0,2022-10-05 09:13:41,2022-06-04 02:28:08
619,86.0,Morbi vehicula.,3770009015172.0,Aliquam,623.0,accepted,676 19665 57784 353,162.0,2022-10-25 06:05:35,2022-02-08 04:18:00
620,88.0,odio vel,3770009015047.0,tristique,785.0,refused,368274283651537.0,448.0,2022-10-08 11:04:32,2022-02-14 12:00:51
621,198.0,fames ac,3770009015042.0,"non,",217.0,refused,4844631175891821,784.0,2023-02-14 12:10:23,2021-11-04 05:23:39
622,88.0,"facilisis vitae,",3770009015046.0,turpis,601.0,cancelled,378746333845993.0,606.0,2022-11-28 10:41:14,2022-02-02 06:31:42
623,111.0,lacus. Quisque,3770009015048.0,Aenean,923.0,refused,3056 626494 52283,670.0,2023-01-23 04:47:55,2023-02-08 06:08:49
624,138.0,Morbi neque,3770009015048.0,tellus.,918.0,cancelled,649175 535844 1785,177.0,2022-10-16 01:37:10,2021-12-21 04:17:33
625,67.0,"malesuada vel,",3770009015074.0,Integer,953.0,refused,491 32521 37611 896,443.0,2022-11-16 06:29:01,2023-01-08 08:57:21
626,95.0,lacus. Nulla,3770009015233.0,vehicula,149.0,refused,649 35946 42641 456,505.0,2023-01-29 03:07:10,2023-01-07 12:18:52
627,198.0,mus. Donec,3770009015043.0,vitae,471.0,cancelled,453272 133724 3230,945.0,2023-01-19 11:33:33,2022-05-20 08:45:09
628,20.0,Duis risus,3770009015047.0,Cras,280.0,accepted,646639 262426 4261,781.0,2022-10-14 05:44:51,2022-04-16 09:56:49
629,138.0,metus. In,3770009015042.0,dis,435.0,accepted,201424269816626.0,594.0,2022-12-09 10:24:00,2022-12-21 01:26:44
630,27.0,fringilla mi,3770009015043.0,nec,885.0,refused,677153 72 2653 4829 857,450.0,2022-10-22 06:53:35,2023-01-22 07:27:00
631,108.0,"Nunc ullamcorper,",3770009015004.0,Sed,717.0,accepted,6494 3261 1723 6333,362.0,2023-02-15 09:16:26,2023-01-25 11:45:49
632,61.0,nunc risus,3770009015004.0,orci,986.0,cancelled,630461 62 1522 2683 654,493.0,2022-10-22 12:06:58,2021-11-01 06:04:13
633,80.0,"pede, nonummy",3770009015235.0,Cras,955.0,accepted,513466 6652595619,805.0,2022-10-10 07:20:22,2023-02-02 09:33:32
634,94.0,elit elit,3770009015172.0,rhoncus.,658.0,accepted,564 18225 75725 728,651.0,2022-12-11 10:13:36,2022-10-25 01:40:39
635,94.0,"in, hendrerit",3770009015004.0,ullamcorper,344.0,accepted,6558528296952852,996.0,2023-02-23 01:13:52,2022-10-30 10:30:32
636,164.0,lectus convallis,3770009015044.0,sit,491.0,cancelled,300421463658789.0,586.0,2022-11-08 04:08:40,2023-01-25 08:18:09
637,143.0,eu lacus.,3770009015051.0,purus.,368.0,refused,214971422773156.0,659.0,2022-11-13 11:12:27,2022-02-17 09:18:17
638,55.0,interdum. Curabitur,3770009015004.0,"sem,",547.0,refused,633110 2835773429,473.0,2022-11-28 05:48:38,2021-10-26 10:17:07
639,57.0,ridiculus mus.,3770009015172.0,tristique,116.0,refused,4532 9527 2539 4885,456.0,2022-10-29 07:14:04,2022-07-31 12:59:31
640,47.0,imperdiet ornare.,3770009015048.0,Duis,532.0,accepted,5354 5352 9722 6794,148.0,2022-11-26 10:27:33,2022-12-17 04:14:48
641,108.0,Suspendisse aliquet,3770009015004.0,Nam,994.0,cancelled,6493135472734183,868.0,2022-11-13 12:09:12,2022-04-25 12:45:17
642,159.0,"imperdiet nec,",v3770009015028,ligula,465.0,refused,676 77883 48464 853,612.0,2022-12-19 09:53:15,2022-03-01 05:45:54
643,94.0,"tristique ac,",3770009015043.0,rutrum,456.0,accepted,3655 378577 45973,128.0,2022-12-23 07:53:51,2022-08-09 06:34:35
644,74.0,magna a,3770009015045.0,malesuada,729.0,cancelled,633477 2259565373,286.0,2023-02-28 03:50:22,2022-03-20 01:21:53
645,54.0,"a, facilisis",3770009015233.0,pede.,476.0,refused,633463 8333648289,467.0,2022-10-28 09:32:18,2022-01-13 04:25:58
646,113.0,volutpat nunc,3770009015049.0,orci,857.0,cancelled,5126738144787631,598.0,2023-02-26 11:51:26,2022-10-12 10:09:49
647,155.0,nascetur ridiculus,3770009015073.0,molestie.,634.0,accepted,564182 658376 8885,120.0,2023-01-10 08:01:30,2022-12-12 01:07:12
648,61.0,nec orci.,3770009015042.0,dis,806.0,accepted,57587384935770.0,874.0,2022-12-13 03:38:36,2022-07-22 10:04:22
649,30.0,"fringilla, porttitor",3770009015234.0,id,115.0,accepted,6767334322336458392,596.0,2022-11-14 12:42:29,2022-06-14 12:15:03
650,189.0,"consequat auctor,",3770009015172.0,lacus,387.0,cancelled,3672 618543 16625,619.0,2023-02-16 02:19:35,2022-05-22 01:55:19
651,164.0,eget nisi,3770009015075.0,Sed,893.0,refused,6471 7827 3638 3368,221.0,2022-12-18 01:39:22,2023-01-14 04:12:20
652,100.0,"feugiat non,",3770009015073.0,aliquet,233.0,refused,402 40071 63792 739,573.0,2022-11-24 04:05:11,2022-07-26 12:58:38
653,161.0,eu turpis.,3770009015235.0,Donec,764.0,refused,6767258133369866266,822.0,2023-02-25 11:25:49,2022-07-13 05:28:41
654,52.0,gravida mauris,3770009015074.0,"non,",810.0,accepted,484428 6727532413,925.0,2022-12-30 02:42:43,2022-09-17 05:16:49
655,34.0,"scelerisque, lorem",3770009015047.0,"consectetuer,",286.0,refused,535626 885946 2254,850.0,2022-12-31 11:13:35,2022-06-10 05:51:47
656,115.0,"at, velit.",3770009015045.0,"sed,",830.0,cancelled,6762553223293455774,256.0,2022-11-20 05:29:57,2022-02-15 08:56:29
657,95.0,sagittis semper.,v3770009015028,luctus,810.0,accepted,6763683357928.0,733.0,2023-02-25 06:17:07,2023-01-26 08:38:43
658,33.0,"Donec tempor,",3770009015044.0,"lorem,",172.0,accepted,491368 6496423288,713.0,2023-02-06 11:03:38,2021-12-13 08:15:34
659,93.0,Duis dignissim,3770009015235.0,pharetra,620.0,refused,4557273526542832,837.0,2023-01-01 11:12:33,2023-02-04 03:02:48
660,192.0,"rutrum eu,",3770009015073.0,tristique,247.0,cancelled,6011 1758 5387 9861,595.0,2022-10-27 11:48:33,2021-11-22 03:44:09
661,155.0,Donec feugiat,3770009015049.0,sagittis,213.0,accepted,4913 4733 4163 5345,781.0,2023-02-18 02:45:36,2023-01-16 11:32:21
662,58.0,"mattis semper,",3770009015050.0,Aenean,812.0,accepted,366986235235273.0,289.0,2022-12-05 04:26:01,2022-08-23 12:57:01
663,74.0,semper rutrum.,3770009015172.0,velit,123.0,cancelled,2149 675327 95683,379.0,2022-11-02 08:31:32,2022-06-29 01:42:29
664,49.0,nunc sed,3770009015042.0,nulla.,239.0,accepted,633 44529 27123 190,502.0,2022-12-26 03:56:36,2022-01-06 03:57:41
665,47.0,ac arcu.,3770009015075.0,"amet,",52.0,accepted,3717 665662 58786,251.0,2022-11-06 05:22:15,2021-10-02 08:17:53
666,198.0,"mattis semper,",3770009015049.0,diam,998.0,refused,379784314875688.0,370.0,2023-02-10 02:25:43,2023-01-16 08:52:30
667,140.0,dictum. Proin,3770009015004.0,dictum,397.0,accepted,3052 571662 42678,151.0,2022-10-08 09:07:15,2022-01-27 07:18:43
668,45.0,turpis. Aliquam,3770009015233.0,accumsan,945.0,cancelled,214922174642511.0,398.0,2022-12-29 05:38:32,2022-06-03 08:10:37
669,154.0,ridiculus mus.,3770009015233.0,id,542.0,cancelled,6767 1257 8268 3369,738.0,2022-12-30 09:32:47,2023-02-16 07:40:44
670,156.0,Duis volutpat,3770009015047.0,lorem,279.0,refused,6334733792152772280,770.0,2023-01-05 02:03:47,2022-10-13 09:02:34
671,138.0,libero. Proin,3770009015050.0,rutrum.,18.0,accepted,3623 272495 84824,734.0,2022-10-28 05:38:31,2021-11-05 09:00:41
672,183.0,tristique neque,3770009015052.0,semper,631.0,cancelled,675947445534.0,125.0,2023-02-15 11:24:38,2022-01-12 06:28:03
673,6.0,"elit, pharetra",3770009015073.0,Duis,527.0,cancelled,3755 873254 27256,817.0,2022-12-13 11:25:44,2022-06-13 04:21:24
674,87.0,velit. Pellentesque,v3770009015028,"erat,",737.0,accepted,4026 4456 7332 1276,936.0,2022-10-28 09:23:55,2021-12-04 05:38:43
675,195.0,vitae nibh.,3770009015074.0,"enim,",222.0,accepted,63043855222498768,302.0,2023-02-18 08:32:55,2022-01-14 12:41:18
676,35.0,tellus. Suspendisse,3770009015074.0,ligula.,233.0,accepted,670923 892457 3835,974.0,2023-01-18 12:46:25,2022-03-30 02:37:39
677,115.0,tristique pharetra.,3770009015235.0,tellus,578.0,accepted,670652 3456543212,287.0,2022-10-17 02:23:42,2022-06-16 12:34:11
678,69.0,Vestibulum ante,3770009015045.0,urna.,866.0,cancelled,6464 8366 9782 6176,812.0,2022-12-27 12:46:10,2023-01-23 05:15:08
679,127.0,fringilla purus,3770009015048.0,vulputate,857.0,refused,4716 187 89 3343,630.0,2022-10-08 12:32:01,2022-10-09 10:25:19
680,131.0,dui. Fusce,3770009015233.0,ut,505.0,cancelled,6304134373136758626,297.0,2023-01-16 01:44:24,2022-10-11 07:54:33
681,162.0,faucibus orci,3770009015172.0,urna.,210.0,refused,417 50053 78177 974,154.0,2022-12-19 07:59:37,2022-10-13 11:00:59
682,159.0,eget varius,3770009015047.0,sit,541.0,accepted,630435 51 6414 7653 431,113.0,2023-02-27 10:50:25,2022-07-08 01:23:35
683,198.0,at sem,3770009015235.0,dictum,567.0,accepted,4929 8548 8553 4782,213.0,2022-10-29 11:13:42,2021-12-12 11:50:03
684,103.0,vel lectus.,3770009015044.0,congue.,625.0,cancelled,4539 688 43 6382,887.0,2022-10-19 08:45:57,2022-07-21 11:55:18
685,143.0,"vulputate, posuere",3770009015044.0,sit,967.0,refused,649 14344 71379 716,858.0,2022-11-11 04:18:19,2022-01-05 12:43:27
686,138.0,egestas. Sed,3770009015051.0,Duis,877.0,refused,4175 0066 7879 2843,235.0,2022-10-31 07:16:48,2022-05-15 07:59:35
687,59.0,Pellentesque habitant,3770009015075.0,dapibus,409.0,accepted,675 93633 36662 825,655.0,2022-11-13 03:22:18,2022-08-01 02:40:38
688,142.0,euismod est,3770009015234.0,a,557.0,cancelled,6304224674563761,541.0,2023-02-02 10:57:15,2022-05-21 03:46:07
689,106.0,"cursus non,",3770009015042.0,consectetuer,24.0,cancelled,676 74345 42668 854,284.0,2022-12-24 03:42:50,2022-04-06 10:41:56
690,34.0,non nisi.,3770009015052.0,nonummy,336.0,cancelled,365959743549668.0,272.0,2023-02-10 08:34:08,2023-01-18 11:47:43
691,188.0,gravida. Aliquam,3770009015044.0,Mauris,468.0,cancelled,6487 9334 5963 3735,590.0,2022-12-13 04:28:34,2022-03-27 02:10:01
692,27.0,"sem, consequat",3770009015074.0,est.,475.0,refused,343525532191678.0,363.0,2023-01-09 10:45:59,2022-11-30 01:11:15
693,21.0,tincidunt congue,3770009015045.0,Sed,796.0,accepted,6494933422527635,147.0,2023-01-28 02:35:18,2022-03-24 04:38:02
694,46.0,"aliquam, enim",3770009015004.0,turpis.,251.0,accepted,3749 836264 87282,703.0,2022-10-17 08:52:22,2022-04-08 10:14:03
695,29.0,"eget, venenatis",3770009015074.0,consectetuer,613.0,cancelled,6334 3253 7177 4413,867.0,2023-02-14 08:52:59,2022-12-14 03:30:18
696,116.0,magna tellus,3770009015073.0,mauris.,636.0,refused,3784 935948 53537,813.0,2022-11-14 12:53:02,2021-10-18 07:17:06
697,111.0,lorem tristique,3770009015051.0,sollicitudin,771.0,cancelled,3051 259432 78481,460.0,2023-02-18 05:38:42,2021-10-09 04:39:22
698,59.0,blandit mattis.,3770009015233.0,"non,",961.0,cancelled,4917 8824 7426 5942,435.0,2022-12-08 09:14:23,2021-11-27 05:49:52
699,190.0,"in, dolor.",3770009015235.0,Mauris,964.0,refused,556575 483262 3572,569.0,2023-02-23 03:42:17,2022-03-31 02:20:39
700,117.0,"molestie in,",3770009015045.0,vestibulum,199.0,refused,371714398423574.0,153.0,2022-11-06 05:28:19,2022-06-10 02:28:18
701,162.0,orci. Ut,3770009015048.0,dictum,348.0,accepted,524 72387 27321 738,774.0,2022-11-20 02:14:46,2023-01-20 08:21:03
702,21.0,purus. Maecenas,3770009015047.0,ipsum,509.0,accepted,670653448299734941,509.0,2023-01-14 03:04:07,2022-05-17 09:28:13
703,50.0,lobortis. Class,3770009015049.0,magna.,523.0,refused,542977 5763754363,474.0,2023-02-27 07:58:54,2021-10-20 09:43:39
704,138.0,Aliquam nisl.,3770009015045.0,aliquam,973.0,refused,417500 9835328311,466.0,2022-10-08 08:00:18,2021-12-19 09:43:37
705,127.0,"at, nisi.",3770009015004.0,dui.,964.0,refused,6447524834315830.0,421.0,2022-11-14 11:54:57,2021-10-05 12:29:14
706,75.0,quis diam,3770009015172.0,eu,842.0,cancelled,349487265641169.0,182.0,2023-01-16 06:06:07,2021-11-13 03:11:05
707,132.0,sapien imperdiet,3770009015052.0,fringilla,122.0,refused,6709758965782762268,352.0,2023-01-06 08:52:54,2021-10-31 11:14:04
708,151.0,per conubia,3770009015047.0,nec,414.0,cancelled,492944 362824 3289,853.0,2023-01-03 03:27:29,2022-06-06 06:22:50
709,63.0,ipsum primis,3770009015050.0,tellus,756.0,cancelled,345651376362981.0,372.0,2023-01-27 12:47:29,2022-03-06 06:29:50
710,22.0,Praesent interdum,3770009015049.0,lacinia,612.0,accepted,676244 66 3433 3222 746,589.0,2022-12-20 11:52:40,2021-10-30 01:48:16
711,191.0,vitae odio,3770009015043.0,tincidunt,548.0,cancelled,4539 948 16 2687,995.0,2022-12-31 05:56:22,2022-05-23 11:38:02
712,76.0,et malesuada,3770009015051.0,non,410.0,accepted,3652 172369 92667,634.0,2022-12-23 10:19:06,2022-05-16 06:14:44
713,44.0,amet nulla.,3770009015048.0,feugiat,738.0,cancelled,557944 464751 5544,246.0,2023-02-21 07:45:32,2022-02-02 06:26:05
714,161.0,eu erat,3770009015048.0,lectus,442.0,accepted,490536 559732 9179,593.0,2022-12-06 12:21:01,2022-06-15 02:35:16
715,26.0,amet orci.,3770009015074.0,Quisque,77.0,cancelled,676723 989462 3419,732.0,2023-01-15 10:57:05,2021-12-13 01:27:05
716,141.0,ante. Nunc,3770009015075.0,"at,",9.0,cancelled,417 50071 57782 594,196.0,2022-11-24 09:06:29,2021-12-14 06:24:33
717,140.0,Maecenas libero,3770009015045.0,et,892.0,cancelled,542433 5174416279,194.0,2023-02-03 09:36:28,2022-05-28 11:31:36
718,191.0,imperdiet ornare.,3770009015234.0,ligula.,37.0,refused,6304875156283588752,688.0,2023-02-21 06:57:52,2021-11-03 01:21:57
719,144.0,erat eget,3770009015044.0,lobortis.,478.0,refused,305864249756820.0,286.0,2023-01-21 06:12:32,2021-11-16 08:10:00
720,115.0,Aliquam gravida,3770009015048.0,quis,438.0,accepted,491181 46 7825 8889 424,123.0,2022-12-26 02:31:02,2022-01-18 12:22:32
721,113.0,ante. Nunc,3770009015004.0,Curabitur,837.0,cancelled,589373 27 2717 8681 251,894.0,2022-11-11 05:24:07,2022-04-12 03:33:46
